UMAP_1	UMAP_2	region_id	flag	Start	End
1.1116673	2.1141577	1088	False	102065204	102065391
-2.0444021	3.446142	1089	False	102119987	102120008
0.294949	1.3527421	1090	False	102120297	102120432
-0.94982773	-0.062054988	1091	False	102230515	102230742
5.156684	4.2173996	1092	False	102399529	102399750
2.0285375	-0.1669808	1093	False	102420896	102421532
-2.6709146	3.8831112	1094	False	102421549	102421566
1.7426932	1.5737449	1095	True	102432532	102432812
1.5895804	2.4792304	1096	False	102450583	102450698
2.5442863	6.308982	1097	False	102645146	102645310
-0.049521152	2.1545978	1098	False	102918627	102918690
-1.2883438	5.5174036	1099	False	103193251	103193366
0.741539	2.066039	1100	False	103367941	103368051
2.1298397	4.727711	1101	False	103368637	103368650
-1.3578352	0.37646052	1102	False	103555156	103555259
1.5000507	0.8747393	1103	False	103966919	103967250
1.8007985	0.35303482	1104	False	104254844	104255018
-1.2624881	1.0879823	1105	False	110209591	110210265
0.18615612	-0.31072006	1106	False	110226316	110227480
-0.08677155	1.8372716	1107	False	110497651	110497911
-0.5422778	0.08859084	1108	False	110498202	110498487
-2.9272807	6.108382	1109	False	110567306	110567320
-0.41862273	3.4570873	1110	False	110567336	110567410
0.47329396	1.6879338	1111	False	110567649	110567735
-3.9198282	5.011689	1112	False	110871583	110871596
-0.44870326	3.048347	1113	False	112446767	112446794
2.4870121	-0.26018232	1114	False	112446815	112447270
1.1396132	0.21713147	1115	False	113854142	113854379
0.77438664	1.127014	1116	False	113854560	113854711
0.060056396	2.027026	1117	False	113854729	113854786
-3.1805604	5.924195	1118	False	114526857	114526880
4.3573923	5.4658484	1119	False	117168231	117168329
0.2967959	2.820929	1120	False	119080768	119080833
-0.84253395	0.27378178	1121	False	119207856	119207990
-1.6520202	1.0494344	1122	False	119208055	119208123
0.15350524	3.979047	1123	False	119596983	119597012
0.6523835	2.7555752	1124	False	119597232	119597337
0.30189583	0.79584664	1125	False	119651107	119651449
1.9837621	2.2959383	1126	False	119872942	119873128
1.8546454	1.8452613	1127	False	119892471	119892614
-3.7710266	4.9450793	1128	False	120851031	120851046
2.91885	-0.04015135	1129	False	120851073	120851589
2.069973	0.41503444	1130	False	121928018	121928292
-0.5065745	3.3794441	1131	False	121975207	121975237
-4.034469	6.194897	1132	False	122112651	122112666
4.8996763	6.901482	1133	False	122112695	122112712
4.9757805	6.408312	1134	False	122112745	122112773
-2.7672145	7.4912877	1135	False	122112972	122112985
1.9042902	2.7922144	1136	False	122374402	122374598
1.8163341	4.0538087	1137	False	122374613	122374648
2.481973	0.7889352	1138	False	122954122	122954335
-0.7831478	4.861983	1139	False	122980411	122980423
0.036625277	4.4442854	1140	False	123008870	123008885
1.7329857	0.1787166	1141	False	124791729	124792083
1.7963216	-0.3362523	1142	False	125823199	125823607
5.2321267	6.7696176	1143	False	128011655	128011667
5.181332	4.2908425	1144	False	128150165	128150279
-1.7719367	4.221775	1145	False	128464378	128464479
-2.048303	4.301898	1146	False	128464619	128464690
-0.4257982	3.0431406	1147	False	130110589	130110637
-2.014873	6.2137504	1148	False	130360302	130360693
-1.8308355	1.9310229	1149	False	131982252	131982309
5.0473948	5.130525	1150	False	132023336	132023409
-1.0467157	4.8529515	1151	False	132332264	132332316
-0.21057983	0.27018163	1152	False	133261489	133261629
0.92764974	0.91769683	1153	False	133308814	133308965
1.0335928	2.2497134	1154	False	133373382	133373480
-0.4345684	-0.34722698	1155	False	133378539	133378742
0.46803972	0.853249	1156	False	236176	236354
-3.5694132	5.687927	1157	False	537213	537239
-0.8204082	0.7198751	1158	False	568726	568870
-0.8314169	4.0698276	1159	False	576158	576194
0.25918218	2.5848598	1160	False	576402	576459
-0.93849367	4.423041	1161	False	576480	576498
-1.9978902	4.222537	1162	False	576775	576800
-2.2331417	6.513156	1163	False	642670	642693
-2.3387587	6.574976	1164	False	642890	642936
0.09955545	0.89329463	1165	False	819638	819722
1.6441025	-0.049972154	1166	False	842424	842934
2.4305918	2.1501067	1167	False	925610	925988
3.1250691	6.2100835	1168	False	1947208	1947321
3.473349	4.3982244	1169	False	2269912	2270310
3.206103	6.397014	1170	False	2400301	2400315
3.2134645	5.523044	1171	False	2400354	2400404
0.69998336	3.2102587	1172	False	2400721	2400796
-1.3691527	0.6846632	1173	False	2885493	2885592
-0.80250883	0.23629387	1174	False	2885620	2885972
-0.28563732	-0.1616449	1175	False	2929000	2929443
-0.39771125	6.385146	1176	False	2992258	2992279
-0.8923652	8.273413	1177	False	3165352	3165368
-0.44965512	3.4122953	1178	False	3379040	3379056
0.2421108	2.8613427	1179	False	3379109	3379139
0.58177656	3.4332125	1180	False	3379153	3379193
2.1819155	1.1570213	1181	False	6603509	6603800
1.5802844	1.52128	1182	False	6612276	6612424
5.1263375	4.0386963	1183	False	7986986	7987346
0.010264861	2.4729743	1184	False	7987382	7987431
-0.49996445	-0.39098808	1185	False	8262772	8263118
0.40765762	8.269639	1186	False	8268528	8268577
-2.7065284	7.553165	1187	False	8268722	8269100
1.9203688	1.0652974	1188	False	8682545	8682805
-0.44074544	3.1436367	1189	False	8682854	8682877
2.1634305	1.5421087	1190	False	8688823	8689194
-0.2088154	-0.02895804	1191	False	8870318	8870723
0.7273767	0.42748442	1192	False	9364273	9364657
2.1949725	1.2727183	1193	False	9384548	9384687
-2.395353	4.8242073	1194	False	9573817	9573834
-2.3992188	4.648518	1195	False	9574000	9574014
4.5350747	6.004244	1196	False	9613429	9613482
4.656516	6.919045	1197	False	9758079	9758101
-0.20254706	0.97838104	1198	False	10293934	10294018
5.1940365	4.700001	1199	False	10307852	10307952
1.0901737	0.9225358	1200	False	10541055	10541281
2.7397714	0.259258	1201	False	10751060	10751348
-0.68733644	3.1885264	1202	False	10808404	10808422
-0.56606567	4.0322366	1203	False	10808812	10808835
0.18390915	3.6646688	1204	False	10808958	10808991
0.11580793	3.7138908	1205	False	10809125	10809148
0.53034645	2.480014	1206	False	10809176	10809269
0.33133978	1.2587615	1207	False	10857786	10857895
-0.7640672	0.14000888	1208	False	11620950	11621273
1.7717677	0.96924555	1209	False	11841812	11842037
-2.7793689	7.340339	1210	False	12674144	12674182
-3.4154904	7.049023	1211	False	12674211	12674223
-3.6056075	4.433225	1212	False	12674488	12674507
-3.5258677	6.1315312	1213	False	12814810	12814837
1.6676322	1.2772057	1214	False	13463154	13463395
1.4735444	1.3681608	1215	False	14499765	14499933
2.1720397	0.078188896	1216	False	14520204	14520653
1.7925617	2.1533575	1217	False	14891643	14891761
5.1071677	5.9577327	1218	False	16613605	16613665
0.98387074	3.3774283	1219	False	17077852	17077949
2.5339344	0.7714113	1220	False	18105950	18106205
1.5274504	0.489111	1221	False	18394343	18394803
2.4713488	0.62033004	1222	False	18588603	18588932
4.5371237	6.5360093	1223	False	20387356	20387379
3.3561225	6.5705485	1224	False	20387440	20387461
0.21462744	6.8860826	1225	False	27472111	27472139
0.9200608	1.5157428	1226	False	28110138	28110437
2.773805	0.078584656	1227	False	30322878	30323319
2.6832747	0.5378011	1228	False	31369686	31369994
-2.0909512	2.0607464	1229	True	32434687	32434878
2.266349	1.0095743	1230	False	32583804	32583956
-0.6810241	0.6479145	1231	False	32830317	32830418
-1.9295983	4.534364	1232	False	33039276	33039297
-0.16142897	5.667806	1233	False	33258094	33258113
1.0074717	-0.27903548	1234	False	33258142	33258588
-3.833871	2.170336	1235	False	33376076	33376108
0.04978694	1.0563929	1236	False	33736355	33736441
-3.8740354	6.0382204	1237	False	33802918	33802964
0.36486837	6.5351496	1238	False	34051628	34051677
-0.06891969	1.600908	1239	False	34051706	34051778
0.12710688	1.0904646	1240	False	34052108	34052426
2.1711724	0.9867062	1241	False	34105367	34105774
0.5541336	2.7451499	1242	False	34357881	34358037
-3.9920442	2.1571915	1243	False	34358975	34359018
5.0078154	4.9771895	1244	False	34359064	34359216
1.2316493	1.2538375	1245	False	34916588	34916767
-3.3418632	1.8364649	1246	False	35139067	35139128
0.21844263	-0.26789853	1247	False	35139146	35139432
-0.46249843	-0.3059561	1248	False	35419214	35419531
0.038750708	-0.58468354	1249	False	35618821	35619911
0.04241882	2.117467	1250	False	35662964	35663005
1.5589229	-0.2191737	1251	False	35663022	35663313
0.06323199	-0.15876602	1252	False	35944296	35944513
1.9755175	1.3833688	1253	False	36289337	36289565
-1.9536678	1.2989318	1254	False	36377155	36377212
-2.1208372	1.2347093	1255	False	36377377	36377457
-2.337679	1.403075	1256	False	36377475	36377535
2.865794	0.673421	1257	False	36510084	36510409
1.3133023	2.286741	1258	False	36594290	36594607
2.5451698	1.3497775	1259	False	43311805	43312137
2.7129893	0.01743473	1260	False	43358772	43359122
1.9238632	0.47900704	1261	False	43644076	43644358
2.7626643	0.101561286	1262	False	43880556	43880998
-0.13228609	-0.40214342	1263	False	44950571	44950897
2.5458915	6.9306684	1264	False	44950951	44950984
2.8637545	7.050436	1265	False	44951002	44951015
0.052226953	-0.34772375	1266	False	45899797	45900164
-0.6147212	2.3768327	1267	False	46121297	46121638
-0.5295069	1.2364364	1268	False	46121799	46121992
2.8230572	4.1760716	1269	False	46347103	46347191
5.0889053	4.936239	1270	False	46347298	46347395
-0.9937036	-0.1006181	1271	False	46389793	46390179
1.8861129	0.6205874	1272	False	46593910	46594225
1.7802839	1.2362977	1273	False	46617187	46617392
2.1780627	0.077649176	1274	False	46617403	46617637
2.6798155	-0.34621018	1275	False	46700500	46701055
-0.8510482	3.411308	1276	False	46846324	46846395
2.3891697	1.0912795	1277	False	46936539	46936849
-1.8504776	3.4494517	1278	False	47215383	47215398
2.7482402	-0.30429605	1279	False	47248668	47249119
-0.1561915	1.6637973	1280	False	47269624	47269760
1.5418988	0.69482243	1281	False	47269874	47270209
5.77732	5.477047	1282	False	47355306	47355332
5.1104045	3.9670298	1283	False	47408062	47408639
2.4658802	-0.46625787	1284	False	47426141	47426557
2.9260535	6.7098885	1285	False	47553194	47553210
2.85405	-0.28701556	1286	False	47578774	47579229
-0.05474861	0.99139833	1287	False	47767210	47767299
0.06343497	0.077389024	1288	False	57324098	57324364
2.2092085	0.28651437	1289	False	57335721	57335990
-0.32712245	-0.42105746	1290	False	57476168	57476662
-0.6380981	0.5178299	1291	False	57639135	57639515
2.8333032	0.6323601	1292	False	57741204	57741632
1.5758834	3.2227335	1293	False	58578190	58578361
2.0931149	4.628493	1294	False	58578452	58578467
-1.1916409	8.4188385	1295	False	58579169	58579182
2.8519287	6.5699377	1296	False	58579661	58579682
-4.3055124	3.8109078	1297	False	59106678	59106726
5.805211	1.5214602	1298	False	59550435	59551482
5.6997333	1.7908373	1299	False	59560193	59560533
5.891991	1.6656884	1300	False	59566136	59566625
-0.84201264	2.4614806	1301	False	59668874	59668911
1.9435844	3.853055	1302	False	59669095	59669124
-1.2126272	2.2753367	1303	False	59755199	59755240
2.736586	0.28319442	1304	False	59810607	59810986
0.7999381	3.171072	1305	False	60842045	60842101
-1.2760175	4.549289	1306	False	61161664	61161679
1.9439245	-0.18818006	1307	False	61362060	61362258
0.8901177	2.2093065	1308	False	61362269	61362375
2.0592496	1.5445371	1309	False	61430007	61430154
-1.00269	3.943381	1310	False	61430211	61430222
-1.4457086	0.4724265	1311	False	61509050	61509192
-5.0894847	7.6467314	1312	False	61567280	61567614
3.284828	4.29703	1313	False	61580972	61581253
-0.9690439	1.3892552	1314	False	61581424	61581664
4.978718	4.5570955	1315	False	61680246	61680423
0.9094979	1.5904173	1316	False	61792544	61792620
0.8991783	1.0007576	1317	False	61792803	61792902
1.245523	2.1697006	1318	False	61815399	61815528
-0.054209996	0.43873966	1319	False	61967115	61967297
0.5624136	0.12859608	1320	False	61967335	61967604
-1.1427088	8.308884	1321	False	61967618	61967637
-1.2150769	8.212824	1322	False	61967654	61967675
-3.9125834	5.141094	1323	False	62545561	62545579
0.4204514	2.9737642	1324	False	62573822	62573864
2.8431666	0.67878294	1325	False	62591425	62591770
2.738491	-0.032457527	1326	False	62653117	62653636
1.1854887	0.6761059	1327	False	62665181	62665452
2.191212	0.09379534	1328	False	62671550	62671818
-0.5014128	7.713693	1329	False	62726856	62726868
0.39031458	6.23952	1330	False	62727136	62727204
1.6333535	2.1489546	1331	False	62727255	62727528
-0.5390038	3.0632188	1332	False	62791894	62791927
0.9006578	2.259492	1333	False	62791959	62792095
-0.3136032	6.5652447	1334	False	62805234	62805251
1.3068671	0.6376473	1335	False	62805267	62805558
-2.878371	2.8050811	1336	False	62805674	62805698
-0.44486234	2.3094356	1337	False	63839103	63839164
-1.1678803	4.2384663	1338	False	63839381	63839398
0.6642102	0.038868275	1339	False	63839409	63839545
-1.0313491	0.32964358	1340	False	63916937	63917238
1.6687934	1.32572	1341	False	63986369	63986488
-0.70466095	3.702973	1342	False	63986503	63986518
-3.3964875	5.90233	1343	False	64270989	64271012
-3.8304799	6.069141	1344	False	64271065	64271088
-2.732471	5.7074924	1345	False	64271203	64271343
-3.179852	5.9044466	1346	False	64271383	64271407
2.828164	6.0441384	1347	False	64271494	64271583
1.6751266	3.6471708	1348	False	64285745	64285798
2.2927172	6.1864576	1349	False	64342548	64342590
-2.8475106	3.7368984	1350	False	64359073	64359114
-2.625205	2.6957269	1351	False	64777541	64777569
1.8626683	2.0110948	1352	False	64777752	64778012
-0.91325957	0.5984257	1353	False	64844407	64844560
-0.73794293	1.2176502	1354	False	64917023	64917073
-0.8438949	1.6715462	1355	False	64917098	64917138
-0.030645145	2.6425629	1356	False	64917175	64917271
-1.8952123	7.51912	1357	False	64924658	64924682
2.8195374	0.078424625	1358	False	65095930	65096361
-3.930727	2.9148216	1359	False	65116768	65116843
-4.2052584	5.1609178	1360	False	65116867	65116884
-4.0815554	4.672625	1361	False	65116924	65116948
-3.7818055	3.9011683	1362	False	65116965	65116995
-0.13863812	0.36389104	1363	False	65117439	65117640
0.037397187	2.456232	1364	False	65122380	65122422
1.8801945	-0.20345555	1365	False	65134491	65134716
-3.2013583	2.2357187	1366	False	65386301	65386463
1.9717178	4.7608767	1367	False	65386482	65386497
1.8984057	2.8430636	1368	False	65386523	65386633
-0.25988054	7.505678	1369	False	65386666	65386683
-0.25127923	1.4113537	1370	False	65422659	65423127
-3.7231987	5.994173	1371	False	65423143	65423159
-4.5274076	3.2686408	1372	False	65455340	65455364
-4.417362	3.242817	1373	False	65455389	65455413
-3.9270794	6.437885	1374	False	65472129	65472156
-0.83938605	7.4817348	1375	False	65497638	65497831
0.94191724	0.8101781	1376	False	65498837	65499186
-1.6219243	1.3346764	1377	False	65558290	65558372
2.2823088	4.191785	1378	False	65569988	65570015
2.2631235	4.04987	1379	False	65570037	65570083
3.0516438	5.9836254	1380	False	65570155	65570212
2.5181482	6.083305	1381	False	65570277	65570317
-0.5647474	1.7288357	1382	False	65615931	65615992
0.29127356	1.1374555	1383	False	65652770	65652865
1.6030518	0.8655093	1384	False	65720641	65720888
5.6330113	5.398454	1385	False	65818425	65818460
0.18800676	0.16276632	1386	False	65857260	65857476
-0.2890109	1.1476427	1387	False	65857567	65857660
-0.11160398	0.9637424	1388	False	65857757	65857877
0.79174346	1.0028816	1389	False	65857938	65858224
0.7597858	-0.26259547	1390	False	65890476	65891645
-1.4749677	0.96397805	1391	False	65899304	65899415
-0.68888706	0.11083506	1392	False	65900274	65900527
-0.77018654	2.296677	1393	False	65919281	65919469
0.8712325	3.715417	1394	False	65961621	65961663
0.69196194	3.4416816	1395	False	65961674	65961723
0.5186112	1.0957494	1396	False	65961974	65962057
2.7010996	-0.029773442	1397	False	66001977	66002513
1.0242164	4.265836	1398	False	66052303	66052330
0.8583549	4.4220986	1399	False	66070236	66070273
1.9416122	2.6904821	1400	False	66070294	66070376
-3.6769135	2.5818198	1401	False	66289653	66289692
-2.517236	3.8634107	1402	False	66347800	66347838
5.800069	1.6357048	1403	False	66347945	66348415
-3.3237994	1.6965679	1404	False	66409039	66409102
-5.00661	7.4632926	1405	False	66421601	66421947
-0.56376356	0.43944618	1406	False	66467309	66467395
2.3015895	0.3606891	1407	False	66510473	66510802
-1.2332828	0.94328076	1408	False	66568411	66568456
1.9468712	2.1507084	1409	False	66568577	66568896
0.14124896	2.8240662	1410	False	66616655	66616687
-0.31544843	3.0753543	1411	False	66616735	66616758
-0.61637634	3.2323294	1412	False	66616771	66616793
1.4762535	-0.16876747	1413	False	66616811	66617138
1.7017577	1.0953897	1414	False	66677739	66677915
-2.2125285	3.3810868	1415	False	66857022	66857051
-0.90918636	-0.090181656	1416	False	67023584	67023812
-0.3480355	2.4506817	1417	False	67119358	67119401
1.7754022	1.0478097	1418	False	67239914	67240193
-3.9200234	5.4990525	1419	False	67483524	67483557
2.2916584	4.6536922	1420	False	67584489	67584504
1.8900967	3.5469177	1421	False	68004167	68004227
-3.5083008	2.3074834	1422	False	68004276	68004388
-1.1357312	3.9462903	1423	False	68213255	68213298
-1.1990151	3.9286869	1424	False	68213320	68213363
1.982459	-0.3386854	1425	False	68213636	68214102
0.52604276	3.1466494	1426	False	68272111	68272171
0.16176489	1.6280458	1427	False	68272211	68272272
5.7117424	1.7145071	1428	False	68459899	68460300
2.8918014	-0.12236008	1429	False	68903656	68904066
-0.23930252	4.2477927	1430	False	69641153	69641227
5.6363654	6.0605397	1431	False	70196398	70196424
-3.1052268	4.6532674	1432	False	70398144	70398157
-0.4525298	0.99259347	1433	False	72040418	72040711
3.1512744	5.2057486	1434	False	72434191	72434234
1.8171287	0.7569201	1435	False	72434256	72434446
-1.2493767	3.3727126	1436	False	72434506	72434527
1.1588441	-0.19581714	1437	False	72813936	72814319
0.25869042	6.68512	1438	False	72814390	72814434
2.3942108	4.302783	1439	False	72822159	72822192
2.3762991	4.324537	1440	False	72822306	72822452
2.559097	1.7710607	1441	False	73142335	73142958
0.12210116	6.862798	1442	False	73309162	73309206
1.3942399	1.2328476	1443	False	73376314	73376531
-1.0997351	4.1954303	1444	False	73761023	73761044
2.738922	-0.31036964	1445	False	73787741	73788283
-1.0809036	1.934406	1446	False	73982727	73982778
1.8461599	1.815178	1447	False	74398648	74398840
-3.3185003	5.9759073	1448	False	74592493	74592505
-0.54775697	2.1468263	1449	False	74948998	74949058
-0.1283569	3.9013958	1450	False	74949205	74949247
-0.13606483	3.6048646	1451	False	74949271	74949308
0.8892969	7.382972	1452	False	75241275	75241338
3.5139084	6.144725	1453	False	75241699	75241747
3.4463081	6.1424966	1454	False	75241763	75241796
2.85205	6.697618	1455	False	75241972	75241992
-0.5618438	-0.053865768	1456	False	75350759	75351155
0.1984466	-0.31191686	1457	False	75351833	75352222
2.6133788	0.43849772	1458	False	75399435	75399714
-0.24510399	-0.6622152	1459	False	75429800	75430832
5.919794	1.5400928	1460	False	76235331	76236053
1.5605425	1.5530765	1461	False	76444605	76445021
3.1460102	6.636764	1462	False	77046058	77046115
3.8272927	4.85098	1463	False	77046171	77046311
2.9086316	0.07601828	1464	False	77637570	77638003
3.6799188	5.8481135	1465	False	77820771	77820828
2.53867	0.91808856	1466	False	77994544	77994860
2.551114	-0.12582406	1467	False	78079641	78080068
-1.0194038	3.4696925	1468	False	78139445	78139458
2.602691	0.7254286	1469	False	78139501	78139745
-1.5009041	2.3658595	1470	False	78417759	78417841
1.546611	0.7648633	1471	False	78574652	78574845
-2.6922603	7.4925833	1472	False	79440727	79440812
-0.7957706	3.349171	1473	False	83071754	83071816
1.5812908	3.3488948	1474	False	83071827	83071932
1.4655069	1.3253046	1475	False	83072007	83072168
0.6713398	1.6515368	1476	False	83157174	83157250
0.12969577	3.226792	1477	False	83285935	83285978
1.0372287	4.3225102	1478	False	83286061	83286075
0.44115874	3.7664537	1479	False	83286088	83286113
-0.45938864	3.6625423	1480	False	83286135	83286153
1.3912235	1.7587185	1481	False	83286258	83286552
-0.70837206	1.3308684	1482	False	85664003	85664072
-1.049911	2.136677	1483	False	85664139	85664175
-0.19664754	-0.18641105	1484	False	85810945	85811194
-2.825438	6.9533	1485	False	86069036	86069056
-2.8486428	6.973762	1486	False	86069095	86069113
1.9220042	-0.40452397	1487	False	86244479	86244908
0.23728369	1.7249801	1488	False	86244940	86244983
-1.2043068	4.3863854	1489	False	86245023	86245034
0.8968177	1.6013135	1490	False	86245087	86245308
1.8155037	1.0864319	1491	False	86302131	86302339
-2.2973626	7.9772964	1492	False	86800511	86800522
-1.9095906	7.589669	1493	False	86800533	86800580
1.6389806	0.43656406	1494	False	88337577	88337912
-2.5198822	4.112161	1495	False	93197404	93197429
1.3935081	-0.10026627	1496	False	93197461	93197693
-0.045748107	2.0670104	1497	False	93197785	93197826
1.5033507	4.0867743	1498	False	93197976	93197998
5.2468734	4.133084	1499	False	93543305	93543578
2.2011724	0.46571758	1500	False	93741269	93741630
2.285719	0.46518782	1501	False	93784055	93784445
-0.58604145	3.0987904	1502	False	93784459	93784478
-0.36172393	2.9419749	1503	False	94543937	94543970
-0.039537247	1.5506201	1504	False	94544126	94544205
0.4464981	3.7814915	1505	False	94973581	94973616
0.2380865	4.1275363	1506	False	94973652	94973679
0.6519774	0.7128227	1507	False	95067105	95067247
0.25555035	0.43377	1508	False	95089675	95089943
2.5991929	-0.4022921	1509	False	95923817	95924275
5.2084627	4.142101	1510	False	96343254	96343421
-1.8645998	0.7104962	1511	False	99020573	99020719
-0.49378997	0.7619541	1512	False	100687320	100687429
-0.06235301	-0.21740326	1513	False	102110011	102110530
-1.2231975	2.231425	1514	False	102346858	102346906
1.3068472	1.160053	1515	False	102347021	102347319
2.6358867	0.72189176	1516	False	103092038	103092283
1.8731562	1.6363041	1517	False	107457778	107457952
-0.6421122	0.031844757	1518	False	107591012	107591196
-0.58976567	8.820103	1519	False	107591212	107591225
1.5295439	1.6102799	1520	False	108223016	108223201
-0.9612036	2.736159	1521	False	108665166	108665188
-1.4035857	3.2195334	1522	False	111871588	111871619
-0.054717887	-0.5249265	1523	False	111936808	111937321
1.4309242	-0.058432825	1524	False	112025258	112025457
2.4012187	-0.28491002	1525	False	112073965	112074349
-0.5962792	3.1475997	1526	False	112074386	112074409
-2.4649978	5.2363586	1527	False	113875539	113875594
1.9680382	4.7382207	1528	False	113875762	113875774
0.9183286	0.52416545	1529	False	114400308	114400429
-0.49335027	4.444597	1530	False	115504357	115504380
2.727061	0.047130685	1531	False	116772835	116773187
0.39702946	2.0804605	1532	False	118436001	118436462
-1.6376848	0.7695483	1533	False	118608698	118609569
1.7082062	0.33065465	1534	False	118791096	118791375
0.64811635	0.3685342	1535	False	118791692	118791878
-1.3482322	3.1033585	1536	False	119057043	119057063
-1.5517492	3.0753913	1537	False	119057095	119057124
-2.3347807	5.1431246	1538	False	119057143	119057179
-0.1198791	0.44427451	1539	False	119094292	119094388
0.6845657	0.0701889	1540	False	119094983	119095104
1.2677612	0.61850643	1541	False	119095178	119095535
-2.0218225	5.3115587	1542	False	119101885	119101899
-3.3375156	4.545314	1543	False	119107357	119107388
0.45810193	0.5434014	1544	False	120336021	120336532
5.184036	4.297846	1545	False	120511247	120511345
-2.8699381	3.7118824	1546	False	123061477	123061513
1.0192233	0.99470896	1547	False	123061981	123062175
-2.989837	5.858529	1548	False	123062291	123062360
2.0432796	1.2791303	1549	False	124622781	124622918
-0.7839149	3.23393	1550	False	124623005	124623021
0.840527	1.4472378	1551	False	124800411	124800505
1.0062699	0.6465702	1552	False	124876327	124876506
1.7856008	0.38709947	1553	False	125625759	125626014
1.7981116	2.7906775	1554	False	126062999	126063089
0.04929912	1.4816939	1555	False	126063220	126063303
0.49291682	0.47000584	1556	False	126282959	126283121
-0.0834083	2.0586722	1557	False	126303765	126303807
1.9817133	0.46067137	1558	False	126303900	126304097
-1.3040996	8.239864	1559	False	128522519	128522538
-0.7276389	1.6130707	1560	True	128694299	128694409
-0.36895084	0.5560764	1561	False	129279527	129279909
5.232771	4.3525286	1562	False	129750974	129751072
-4.125911	5.224844	1563	False	129816411	129816501
1.8164709	3.3981338	1564	False	129895585	129895630
-0.039982073	1.3843275	1565	False	130002249	130002352
-0.071022	1.5317802	1566	False	130002434	130002563
1.4184452	1.26025	1567	False	130069837	130070045
-1.8047553	1.510859	1568	False	130159706	130159897
0.41235977	6.413751	1569	False	130314810	130314869
3.003633	1.4994173	1570	False	130916405	130916689
-4.8632092	4.7887864	1571	False	133083140	133083161
-3.1800706	3.0459957	1572	False	134225504	134225543
5.061794	4.2032475	1573	False	453085	453558
5.176712	4.381985	1574	False	569911	569992
-1.4659427	3.8357723	1575	False	949560	949574
1.0974499	0.054011777	1576	False	990818	990981
-1.2138959	0.73500925	1577	False	1530579	1530751
-0.069250435	-0.40711352	1578	False	1593627	1593936
-0.8684769	1.4482286	1579	False	1593948	1594011
-0.0824892	1.5880277	1580	False	1594765	1594884
-0.6335998	0.63720256	1581	False	1662004	1662164
2.5679421	0.26802513	1582	False	2004317	2004743
5.1135573	5.297383	1583	False	2034976	2035033
4.9180326	4.7346478	1584	False	2035070	2035174
4.3623247	5.9764276	1585	False	2035229	2035333
-3.96537	6.297975	1586	False	2641039	2641051
-5.1457515	7.6250925	1587	False	2752665	2752948
0.23986219	0.47894818	1588	False	2794891	2795177
0.4721463	-0.56830394	1589	False	2795854	2796216
2.344839	-0.17609388	1590	False	2812710	2813053
-0.86573035	2.3381054	1591	False	2813065	2813105
-1.9863757	6.253997	1592	False	2959966	2959977
-0.9087974	1.3814822	1593	False	2960108	2960237
-2.1971183	1.115907	1594	False	4031138	4031230
2.5312593	-0.4177985	1595	False	4538357	4538842
2.1283364	0.52517706	1596	False	4648980	4649219
2.1789575	3.5985384	1597	False	6200362	6200404
0.63932526	1.1512934	1598	False	6470563	6470646
-1.5443555	2.704798	1599	False	6533920	6534045
1.0022498	0.75371194	1600	False	6534360	6534768
-0.74962145	1.7347844	1601	False	6534817	6534861
-0.6633146	1.4171205	1602	False	6534878	6534945
-1.1036444	2.2863798	1603	False	6535172	6535210
-0.8794736	1.6378038	1604	False	6535290	6535363
-0.5230286	3.383787	1605	False	6689052	6689075
2.0594354	0.22425419	1606	False	6689247	6689430
-0.7619003	4.679675	1607	False	6689441	6689454
0.59791976	1.4445082	1608	False	6766262	6766373
5.202948	4.1016593	1609	False	6778745	6779062
1.1453935	0.7565314	1610	False	6867445	6867660
0.61623365	-0.25138566	1611	False	6867980	6868191
-2.8362727	1.8953843	1612	False	6914365	6914418
-0.6498093	0.8272005	1613	False	6914455	6914571
-0.38588884	0.485761	1614	False	6914630	6914740
-1.507257	6.2237225	1615	False	6914858	6914876
2.8515658	3.6803288	1616	False	6938026	6938130
2.7978768	5.3588886	1617	False	6938147	6938178
0.47041905	0.5449263	1618	False	6943737	6944267
2.5918067	1.1161991	1619	False	6970600	6970920
-0.046418406	3.9764616	1620	False	6970946	6970967
-3.7301805	4.520793	1621	False	7970459	7970475
-1.4139766	1.2650925	1622	False	7970678	7970828
-2.2951229	1.8390843	1623	False	7971158	7971273
-2.5771558	4.8379188	1624	False	8697980	8698001
-0.46680546	1.9925784	1625	False	8698017	8698070
-3.0896952	3.7482471	1626	False	8698649	8698670
-0.9487027	2.539874	1627	False	9448061	9448093
1.8410872	4.3586783	1628	False	9448176	9448196
1.8205982	0.7512409	1629	False	11171458	11171720
-5.070165	7.537452	1630	False	11500640	11500813
1.488851	0.31761095	1631	False	12266929	12267140
-0.86766106	3.8301654	1632	False	12267154	12267173
-1.0042043	4.079599	1633	False	12267241	12267253
0.75948876	1.4530332	1634	False	12267286	12267419
-0.54039484	2.5548074	1635	False	12611580	12611638
-0.82189626	3.016543	1636	False	12611662	12611699
-0.20469928	2.6660404	1637	False	12611818	12611912
0.482301	-0.28434488	1638	False	12717749	12718009
0.061898865	-0.45720473	1639	False	12723650	12724302
-1.2164396	0.86599576	1640	False	12724320	12724446
-1.9189652	3.20034	1641	False	12724473	12724506
-0.036342025	0.8219602	1642	False	12725003	12725509
-2.9165866	5.0744524	1643	False	12725919	12726008
