UMAP_1	UMAP_2	region_id	flag	Start	End	leiden_cluster
-0.0076281354	0.20654812	2879	False	4739245	4739592	1
-0.21328907	0.50730354	2880	False	4739840	4740089	1
2.4836264	0.8398761	2881	False	4796003	4796243	3
-0.0039618434	2.746998	2882	False	4939853	4939902	1
3.7082396	4.3535805	2883	False	4939997	4940014	6
3.2847764	4.430795	2884	False	4940138	4940149	6
0.1544151	2.3319855	2885	False	4948158	4948207	1
0.9500636	0.5878908	2886	False	4948297	4948580	1
2.9295406	1.4954195	2887	False	5191858	5192068	3
1.8421204	1.1093035	2888	False	5281951	5282391	3
2.2098532	0.60221577	2889	False	5438918	5439221	3
2.520257	1.5176365	2890	False	5469014	5469255	3
2.6181738	0.90050954	2891	False	6640925	6641183	3
1.139819	0.47622204	2892	False	7012289	7012581	1
-1.81404	4.6926017	2893	False	7012609	7012624	0
3.2746139	7.4742246	2894	False	7014924	7014946	7
0.54483867	1.3683245	2895	False	7219833	7219975	1
-0.47594333	3.1820385	2896	False	7251575	7251676	0
3.9490626	4.5604434	2897	False	7307046	7307057	6
0.005693148	2.8053646	2898	False	7351784	7351850	1
0.0605871	3.5395436	2899	False	7404818	7404868	0
0.30480045	5.013921	2900	False	7404893	7404919	0
1.703192	1.3447994	2901	False	7484124	7484977	1
-1.5477765	4.0214167	2902	False	7573047	7573058	0
1.23002	-0.035463914	2903	False	7573129	7573499	3
1.098372	0.51352626	2904	False	7573551	7573964	1
0.24736488	6.9525476	2905	False	7573983	7573998	4
0.20325294	7.043077	2906	False	7574010	7574025	4
0.5456052	4.590893	2907	False	7582819	7583082	0
2.6498995	0.6733258	2908	False	7583499	7583961	3
1.4414164	4.6042047	2909	False	7584013	7584044	1
0.8825161	4.7499104	2910	False	7650963	7651008	0
-0.01113893	7.4311814	2911	False	7686050	7686076	4
0.9777869	2.196372	2912	False	7686099	7686420	1
1.1080657	0.8895453	2913	False	7686464	7686667	1
-0.28729776	0.4258134	2914	False	7704637	7705200	1
0.9841869	5.0376654	2915	False	7705218	7705242	0
-0.7574175	6.59559	2916	False	7835959	7835973	0
2.9842858	2.6789677	2917	False	7857030	7857161	3
3.1657948	3.7266257	2918	False	7857216	7857255	6
0.6609352	1.0464145	2919	False	7885455	7885629	1
-0.54894114	3.5054147	2920	False	7916091	7916129	0
6.871693	2.5858183	2921	False	8119020	8119351	9
7.0094	2.309678	2922	False	8138729	8139657	9
0.35357726	3.0184267	2923	False	8156179	8156327	1
1.2930608	1.6270349	2924	False	8173309	8173742	1
6.8203154	2.4550118	2925	False	8186242	8186483	9
6.7856817	2.5184948	2926	False	8186757	8187810	9
6.6993604	2.5600908	2927	False	8221441	8221732	9
6.8197494	2.4365773	2928	False	8222725	8223099	9
2.2096956	1.6652006	2929	False	8383132	8383293	3
-1.0614429	4.387579	2930	False	8383975	8384006	0
-0.7401782	5.027773	2931	False	8384022	8384116	0
1.9278044	1.239599	2932	False	8435856	8436064	3
-0.16718106	2.097599	2933	False	8631268	8631347	1
2.8256264	2.2825582	2934	False	8631435	8631569	3
-0.15798087	0.9271255	2935	False	9021511	9021721	1
-0.040072933	0.23393066	2936	False	9021743	9022757	1
0.38056347	1.7506695	2937	False	9575750	9575919	1
2.8453155	0.66638875	2938	False	10697500	10697747	3
-1.2772244	3.860428	2939	False	11997243	11997257	0
-1.27976	3.8062963	2940	False	11997277	11997293	0
0.9244543	1.9272566	2941	False	11997335	11997410	1
3.6131644	4.11027	2942	False	11997456	11997479	6
-1.3429071	8.089364	2943	False	12020762	12020781	8
-0.5162996	3.627264	2944	False	13017589	13017616	0
-0.19899951	3.248846	2945	False	14069080	14069121	0
2.682878	0.5314057	2946	False	14069333	14069576	3
0.19176969	8.068398	2947	False	15642896	15642960	4
1.1119614	3.5171788	2948	False	15699423	15699472	1
-0.97090364	7.7603846	2949	False	15699505	15699518	8
3.2153213	3.4971702	2950	False	15699751	15699789	6
1.3305913	3.3202407	2951	False	15999792	15999828	1
-3.741059	5.792672	2952	False	15999861	15999874	2
1.1844431	3.2482176	2953	False	16215513	16215556	1
2.467564	1.0734315	2954	False	16217001	16217393	3
1.6656221	1.0101707	2955	False	16380927	16381249	3
1.2728976	6.6445594	2956	False	16438612	16438672	4
1.8087678	0.9302395	2957	False	16438861	16439229	3
0.8355042	1.2062576	2958	False	16439250	16439320	1
6.2931724	6.620526	2959	False	16453191	16453422	5
2.27818	3.0018075	2960	False	16535827	16535902	1
1.0561042	2.0994763	2961	False	16535915	16535973	1
-0.13864185	1.4036156	2962	False	16569007	16569070	1
3.6901457	4.0460787	2963	False	16569197	16569219	6
3.6902878	4.234268	2964	False	16569241	16569258	6
5.2160025	8.442665	2965	False	16589620	16589631	5
0.82908314	1.6481936	2966	False	16653596	16653646	1
1.7285694	-0.19983144	2967	False	17237131	17237409	3
-1.6656697	4.1742916	2968	False	17237469	17237497	0
-1.8042523	4.4338775	2969	False	17237508	17237528	0
1.0149134	1.7880628	2970	False	17237584	17237766	1
2.517858	0.65210843	2971	False	17591500	17591987	3
0.00044750902	2.6433957	2972	False	17682335	17682379	1
0.103212565	2.5732362	2973	False	17682886	17682958	1
2.5399354	1.8008511	2974	False	17836223	17836526	3
0.003116791	2.4199994	2975	False	17836544	17836577	1
2.8260808	0.07050206	2976	False	18087684	18088113	3
-0.0976755	4.099396	2977	False	18225613	18225681	0
0.8668512	0.24533254	2978	False	18363204	18363382	1
3.5470572	3.7293348	2979	False	18412121	18412154	6
3.8565888	4.0559363	2980	False	18412199	18412224	6
6.1034307	6.701739	2981	False	18625657	18625870	5
3.9165387	4.034036	2982	False	18682187	18682201	6
0.16335142	8.037404	2983	False	18722087	18722153	4
2.5714414	0.5305506	2984	False	18781125	18781372	3
6.992268	2.3412817	2985	False	19507969	19508427	9
0.27827883	1.357811	2986	False	19648982	19649145	1
2.6235998	6.696718	2987	False	19867881	19867968	7
1.718656	1.6327549	2988	False	19977756	19977916	1
3.4465418	6.4209247	2989	False	20009363	20009437	7
-2.7538846	7.606948	2990	False	20009920	20009935	8
2.5704782	1.9493955	2991	False	20532171	20532361	3
-0.6117948	2.7951791	2992	False	21042910	21042951	1
3.9190536	3.9023037	2993	False	21042979	21043005	6
-0.35672674	2.7860336	2994	False	21213685	21213718	1
1.7285825	0.86574924	2995	False	27293953	27294262	3
4.570184	8.2330675	2996	False	27353766	27353780	5
5.9818163	7.197668	2997	False	27353791	27353872	5
2.796309	0.17241277	2998	False	28357373	28357767	3
3.552912	4.0126333	2999	False	28645273	28645299	6
0.71202284	1.9817524	3000	False	28645312	28645430	1
-0.4232218	1.8945918	3001	False	28725864	28726102	1
0.024554407	7.152033	3002	False	28728613	28728625	4
2.9569738	1.687445	3003	False	28902913	28903263	3
0.46570367	9.450297	3004	False	29006031	29006167	4
0.33689314	2.0400305	3005	False	29292764	29292885	1
1.5396874	1.3739294	3006	False	29293886	29294156	1
1.9772991	1.3744166	3007	False	29390110	29390400	3
-0.33769223	2.2105215	3008	False	29566610	29566858	1
3.545432	7.062254	3009	False	29617083	29617363	7
2.0533752	1.0487456	3010	False	30116713	30116904	3
0.38574955	1.6289859	3011	False	30292083	30292209	1
2.953204	0.48050344	3012	False	30477279	30477547	3
-0.31546733	3.9525626	3013	False	30708331	30708401	0
0.70669526	0.5751635	3014	False	30708477	30709097	1
0.33505628	0.7553726	3015	False	30710075	30710321	1
3.6497777	6.8268247	3016	False	30824674	30824732	7
1.9960036	0.84585994	3017	False	30831774	30832106	3
2.6065817	-0.17394835	3018	False	30906099	30906491	3
6.9917336	2.3190491	3019	False	31549880	31550479	9
2.508112	0.05214712	3020	False	32342050	32342388	3
1.8661184	3.3532348	3021	False	32444387	32444459	1
-0.5639129	1.1811256	3022	False	34579249	34579892	1
2.8606162	0.46450442	3023	False	35142076	35142444	3
1.9411684	4.7182612	3024	False	35578594	35578606	1
1.8040987	3.925343	3025	False	35578669	35578696	1
3.6316621	6.3759165	3026	False	35808978	35809101	7
1.9203613	0.3786749	3027	False	35809340	35809699	3
-0.27461147	7.308942	3028	False	36486452	36486467	4
2.608427	1.7479079	3029	False	36486485	36486686	3
1.7149568	3.312772	3030	False	36535426	36535465	1
1.7877831	3.0671203	3031	False	36535482	36535566	1
1.671635	2.326	3032	False	36545449	36545754	1
2.5118532	1.7385219	3033	False	36601374	36601544	3
-0.26227167	7.136318	3034	False	37359569	37359595	4
2.1055195	4.3328304	3035	False	37609421	37609450	1
-0.8057999	6.95783	3036	False	38257251	38257346	0
2.7283149	3.176899	3037	False	38296985	38297066	6
1.7437841	2.350328	3038	False	38297103	38297205	1
-0.19185586	6.7936115	3039	False	38606055	38606069	0
6.911667	2.4218316	3040	False	38751624	38752004	9
2.180419	-0.37422866	3041	False	38799427	38800043	3
1.815791	2.926463	3042	False	38825339	38825413	1
-0.6867868	2.901313	3043	False	38825504	38825538	0
-0.36529315	5.5880218	3044	False	38853651	38853662	0
1.6212543	3.1244683	3045	False	38853694	38853737	1
6.8238273	2.4716833	3046	False	38869145	38869473	9
1.3980023	1.4328141	3047	False	38869852	38870148	1
6.9866047	2.3510962	3048	False	39153560	39153955	9
7.0117617	2.327864	3049	False	39154279	39154748	9
3.5170257	4.2250624	3050	False	39200012	39200037	6
2.022824	0.33801827	3051	False	39200245	39200451	3
2.0033004	1.1497331	3052	False	39461448	39461634	3
0.19809593	4.9616337	3053	False	39618125	39618152	0
1.4458992	7.399242	3054	False	39668634	39668676	4
6.040304	7.2154965	3055	False	39754277	39754331	5
5.986731	7.1268945	3056	False	39754399	39754495	5
-0.52935183	1.1312147	3057	False	39864064	39864474	1
2.2676835	0.45155746	3058	False	39980615	39980986	3
3.9211946	4.4862013	3059	False	40069075	40069190	6
2.4717262	1.7471505	3060	False	40121863	40122046	3
-1.0117741	4.6680984	3061	False	40123274	40123290	0
2.2481782	0.0035913447	3062	False	40140290	40140711	3
0.44337115	0.9227062	3063	False	40318595	40318719	1
6.1195917	7.313513	3064	False	40476371	40476433	5
2.0828028	-0.32396838	3065	False	40647744	40648241	3
0.60916126	5.0957522	3066	False	41678652	41678743	0
0.07282265	7.5538635	3067	False	41678759	41678776	4
1.5625888	0.9886456	3068	False	41688784	41689015	1
-0.20777914	0.3703361	3069	False	41734409	41734924	1
1.9422817	1.1638237	3070	False	41865301	41865446	3
3.3564982	3.8104122	3071	False	41966509	41966559	6
1.9469101	1.2735039	3072	False	41966597	41966902	3
2.4165921	0.46211287	3073	False	42017316	42017667	3
0.46429878	2.20138	3074	False	42276345	42276445	1
0.5139734	7.7589617	3075	False	42388667	42388701	4
0.23286428	0.31914756	3076	False	42422600	42422927	1
-0.48054045	6.1872067	3077	False	42423064	42423076	0
-0.15341248	3.1389194	3078	False	42423090	42423140	1
0.6817198	2.7450137	3079	False	42423180	42423300	1
1.8422909	4.1590548	3080	False	42562101	42562131	1
2.7228062	0.11011816	3081	False	42773290	42773560	3
-0.5938116	3.1098578	3082	False	42833239	42833270	0
-0.608228	3.3509557	3083	False	42833309	42833333	0
1.0591425	2.7111645	3084	False	42833344	42833398	1
1.060981	2.0882974	3085	False	42833440	42833525	1
3.36437	4.0905194	3086	False	42964459	42964479	6
2.450513	3.071018	3087	False	42964493	42964558	1
1.9599015	3.9173803	3088	False	42998289	42998327	1
1.8189706	2.8220353	3089	False	42998417	42998478	1
6.387115	6.413383	3090	False	43483678	43484022	5
-0.3545943	1.046565	3091	False	43545900	43546075	1
2.7127569	0.5192663	3092	False	44014855	44015176	3
-0.7835988	4.0758524	3093	False	44066197	44066219	0
2.259589	1.6013831	3094	False	44066243	44066350	3
-0.7949751	3.6146452	3095	False	44066531	44066555	0
1.2725987	4.229899	3096	False	44066610	44066631	1
-1.9501699	4.823291	3097	False	44199678	44199696	0
1.3105718	0.8906221	3098	False	44199718	44200054	1
-0.59166384	1.8428444	3099	False	44315268	44315345	1
-3.8557067	5.9199266	3100	False	44324727	44324738	2
0.9301641	4.9560995	3101	False	44558006	44558115	0
2.397837	0.38972935	3102	False	44689643	44690054	3
-4.5824304	5.9018435	3103	False	44830125	44830144	2
0.13997087	1.9253222	3104	False	44830158	44830283	1
-0.06199791	1.7112731	3105	False	44830338	44830487	1
1.3415117	2.372542	3106	False	44899382	44899462	1
-1.4407175	4.926329	3107	False	45147753	45147789	0
1.60888	1.3803341	3108	False	45148402	45148703	1
-0.41218156	7.212144	3109	False	45148726	45148749	4
2.0616376	0.065190196	3110	False	45161363	45161634	3
3.5431268	3.5378087	3111	False	45172562	45172647	6
0.08443574	2.7632282	3112	False	45172749	45173002	1
3.856892	5.5076876	3113	False	45894331	45894351	6
3.5569606	3.564689	3114	False	45894431	45894493	6
-0.48706907	2.1096752	3115	False	45894882	45894921	1
-1.2603886	4.497261	3116	False	46193919	46193932	0
0.6354163	5.2873197	3117	False	46266800	46266829	0
2.6919208	2.4976707	3118	False	46267029	46267116	3
-0.63513637	3.4820366	3119	False	46267254	46267277	0
-0.60703665	4.609118	3120	False	46361261	46361277	0
0.35692284	2.5001044	3121	False	46361331	46361378	1
-0.85988826	4.676632	3122	False	46361435	46361446	0
2.0629299	1.0000632	3123	False	46372514	46372772	3
1.0027534	1.7238232	3124	False	46372806	46372914	1
0.8497327	0.49335477	3125	False	46579174	46579356	1
-0.33518565	2.8476732	3126	False	46590484	46590531	1
2.0019221	0.9496637	3127	False	46590542	46590867	3
-0.7431413	3.0759516	3128	False	46922870	46922901	0
2.361855	-0.3196399	3129	False	46922932	46923285	3
2.6131518	0.076375514	3130	False	47067348	47067571	3
4.873979	8.367161	3131	False	47229731	47229744	5
2.1597388	2.113374	3132	False	47492445	47492668	1
-0.32663327	7.1551814	3133	False	47531146	47531198	4
2.693189	0.92254674	3134	False	47649775	47650102	3
-0.18613476	0.9598623	3135	False	47694869	47695256	1
2.507805	1.0578827	3136	False	47831444	47831623	3
-0.49795228	1.3345801	3137	False	47851075	47851220	1
-1.1334826	3.9840682	3138	False	48048614	48048645	0
-3.1195507	4.621743	3139	False	48101321	48101343	2
-0.13088146	0.41159642	3140	True	48543216	48543845	1
3.6253946	6.3331995	3141	True	48636581	48636899	7
2.437389	0.7311935	3142	False	48908218	48908532	3
-0.6472806	1.9011409	3143	False	49132999	49133073	1
0.4539646	2.1900437	3144	False	49192104	49192179	1
7.0281353	2.2938428	3145	False	49192317	49192777	9
0.81235075	1.1099483	3146	False	49362099	49362322	1
4.0431566	7.1697235	3147	False	49496562	49496610	7
5.592779	8.426264	3148	False	49570110	49570121	5
3.4223962	6.5554223	3149	False	49575677	49575769	7
3.405881	6.670575	3150	False	49575819	49575882	7
1.035549	1.4739879	3151	False	49677932	49678117	1
0.3407716	7.399508	3152	False	49678447	49678461	4
-0.30606827	1.0882965	3153	False	49763350	49763473	1
2.349919	3.6113474	3154	False	49788564	49788615	1
2.0889418	3.4727507	3155	False	49788642	49788688	1
5.786528	8.204796	3156	False	49880591	49880614	5
-0.384448	1.2950983	3157	False	49968488	49968667	1
0.71542346	5.7744265	3158	False	49968880	49968891	0
2.822872	2.2384224	3159	False	50130056	50130272	3
0.23460606	2.0179849	3160	False	50150042	50150229	1
6.1904197	7.846306	3161	False	50169423	50169443	5
0.67982304	4.828188	3162	False	50345835	50345859	0
-0.07944195	2.0309265	3163	False	50345882	50345992	1
3.0457783	0.72658247	3164	False	50397385	50397720	3
2.7615745	1.0991102	3165	False	50478667	50479049	3
1.3570663	0.48898834	3166	False	50707318	50707489	3
2.5056067	0.26482928	3167	False	50707700	50708072	3
2.3210914	0.79199934	3168	False	50719481	50719658	3
0.9176909	1.6314934	3169	False	50719679	50719743	1
1.2606211	1.0694603	3170	False	50719760	50719861	1
1.6489179	1.2594724	3171	False	50866182	50866585	1
0.5871709	6.5941277	3172	False	50866602	50866677	4
-4.7805085	5.2382116	3173	False	50944409	50944440	2
-0.10384855	1.3877453	3174	False	50944460	50944555	1
-4.918007	5.411906	3175	False	50944577	50944608	2
3.1259897	0.30535915	3176	False	51153282	51153708	3
0.5959593	2.2250466	3177	False	51153727	51153778	1
1.261914	2.3515334	3178	False	54968531	54968607	1
2.8822138	3.1900144	3179	False	55238433	55238506	6
2.7625287	3.2060373	3180	False	55238522	55238583	6
0.6874228	3.7763615	3181	False	55238598	55238641	1
1.2563461	6.3452425	3182	False	55264773	55264859	4
-1.3228016	8.141856	3183	False	55264884	55264903	8
-2.197821	6.249308	3184	False	55751007	55751039	8
1.3425734	0.9414087	3185	False	55751101	55751234	1
-0.17702053	0.33214587	3186	False	56593674	56594209	1
-0.43321162	0.9731199	3187	False	56834857	56835079	1
-0.1767996	4.4492984	3188	False	56913489	56913516	0
0.15261573	1.1957737	3189	False	56913536	56913657	1
0.7942948	1.9647466	3190	False	56960953	56960995	1
5.325484	7.336148	3191	False	56961050	56961108	5
1.261394	2.7279382	3192	False	57256310	57256507	1
2.8866909	0.17834923	3193	False	57849945	57850425	3
-0.85543275	4.0560517	3194	False	57987564	57987586	0
-1.2094567	4.5114355	3195	False	57987624	57987638	0
-1.243517	4.286766	3196	False	57987822	57987837	0
0.41964006	2.3996918	3197	False	58006594	58006658	1
2.5970182	1.3322704	3198	False	58007265	58007472	3
0.19701914	5.957207	3199	False	58007528	58007554	0
0.6122836	3.5505986	3200	False	58083307	58083447	1
2.4634073	0.8809247	3201	False	58352233	58352477	3
1.2423912	1.645131	3202	False	58631558	58631929	1
1.3408047	1.6754929	3203	False	58659114	58659387	1
0.91494	5.9410744	3204	False	58679312	58679700	0
-0.03776083	7.5827346	3205	False	58679724	58679736	4
2.3317902	0.4275072	3206	False	58692441	58692732	3
2.7254384	-0.08737232	3207	False	59209819	59210179	3
1.2809962	1.5624499	3208	False	59619276	59619405	1
2.4359298	-0.08173562	3209	False	59619673	59620000	3
3.0830524	6.308462	3210	False	59839166	59839264	7
1.726275	0.7398938	3211	False	59964639	59964939	3
1.6029713	3.9110708	3212	False	60135659	60135708	1
1.1187611	3.422789	3213	False	60526209	60526238	1
1.1616701	3.0069396	3214	False	60526287	60526333	1
0.90878403	0.5021598	3215	False	60600760	60600910	1
2.519782	6.6339655	3216	False	60600923	60600941	7
3.0466561	6.2676525	3217	False	60600992	60601035	7
3.1602235	6.3016515	3218	False	61399496	61399575	7
2.3921094	7.4846115	3219	False	61399588	61399616	7
2.5831254	7.5605125	3220	False	61409589	61409617	7
1.9190861	-0.18173282	3221	False	61927527	61928057	3
-2.0729618	4.622651	3222	False	62479108	62479124	0
2.7479882	2.896599	3223	False	62966000	62966089	3
2.8645184	2.3026938	3224	False	62966104	62966269	3
2.7205439	-0.050243165	3225	False	63600680	63601053	3
-0.04238359	3.6707716	3226	False	63699456	63699529	0
0.44363207	4.7010665	3227	False	63699540	63699575	0
2.0294313	2.7951949	3228	False	63741982	63742059	1
0.5502492	2.436891	3229	False	63773467	63773523	1
2.751898	2.7896588	3230	False	63774140	63774222	3
2.6488445	0.5416046	3231	False	63842586	63842982	3
1.2435759	0.941336	3232	False	64129952	64130227	1
1.7687628	0.8205163	3233	False	64145903	64146169	3
0.9464844	1.9506004	3234	False	64505435	64505604	1
1.71082	1.26902	3235	False	64506141	64506432	1
1.8386874	2.3939257	3236	False	64506708	64506846	1
1.016288	3.7542233	3237	False	64662305	64662339	1
3.0684423	0.41327855	3238	False	64919370	64919733	3
1.3250936	0.33216393	3239	False	64965838	64966158	3
1.3816143	2.9631796	3240	False	65123428	65123466	1
5.350449	8.3994055	3241	False	66200870	66200882	5
2.725627	2.3490965	3242	False	66302509	66302642	3
0.030127876	0.48395225	3243	False	66964931	66965399	1
2.51827	-0.21119209	3244	False	67366341	67366751	3
0.62930834	0.946595	3245	False	67377139	67377508	1
5.3778	7.4687896	3246	False	67378714	67378781	5
5.961607	7.0366664	3247	False	67378794	67378877	5
2.6892679	1.1704407	3248	False	67825329	67825563	3
-0.58992845	4.201278	3249	False	67993081	67993109	0
-0.63794947	3.8214526	3250	False	67993138	67993166	0
6.97634	2.3619947	3251	False	68019620	68020167	9
-1.0739651	4.03249	3252	False	68020242	68020256	0
3.6655571	6.102003	3253	False	68205362	68205503	7
-4.1376886	4.690002	3254	False	68291930	68291973	2
-0.43349746	2.7586155	3255	False	68291994	68292042	1
0.08105203	5.1413455	3256	False	68292069	68292089	0
-0.18435878	6.312259	3257	False	68292154	68292166	0
0.16875395	4.987914	3258	False	68292191	68292220	0
-0.37564453	1.8897321	3259	False	68292231	68292342	1
2.9725146	2.800953	3260	False	69414684	69414771	3
0.04532701	1.2352566	3261	False	72121638	72121850	1
1.4492323	1.4138198	3262	False	72592567	72592903	1
0.33354846	1.2031518	3263	False	73310631	73310923	1
2.8692915	0.7179054	3264	False	74203499	74203793	3
-0.5791099	1.616229	3265	False	74213347	74213603	1
0.81898063	4.870353	3266	False	74213748	74213784	0
-0.59354734	1.7206264	3267	False	74430959	74431039	1
0.4102404	9.238791	3268	False	74671334	74671417	4
0.39706114	9.137135	3269	False	74671479	74671509	4
0.75921166	6.2601366	3270	False	74842623	74842641	4
3.832357	3.572829	3271	False	74842688	74842755	6
-1.914038	7.792011	3272	False	74972038	74972113	8
-0.92476517	7.942673	3273	False	74972140	74972160	8
3.3256013	3.3989103	3274	False	74982291	74982340	6
2.6508217	-0.15849657	3275	False	75012414	75012934	3
6.9368935	2.3852592	3276	False	75033748	75034124	9
6.827523	2.4419246	3277	False	75034282	75034592	9
6.8756647	2.4351695	3278	False	75035025	75035282	9
1.8045841	4.782431	3279	False	75047054	75047077	1
1.4520377	0.72833604	3280	False	75131609	75131746	3
3.4571552	4.008404	3281	False	75131772	75131783	6
3.7005405	3.782465	3282	False	75131852	75131874	6
1.6494318	1.1740346	3283	False	75154351	75154577	1
1.3587974	0.9162045	3284	False	75182815	75183112	1
0.043039262	7.146464	3285	False	75183221	75183239	4
-0.31634527	7.0597353	3286	False	75183257	75183268	4
0.76700705	2.0968392	3287	False	75205220	75205294	1
3.2676857	3.53172	3288	False	75205406	75205442	6
-0.23053965	2.6782782	3289	False	75205490	75205529	1
2.1202142	-0.24251713	3290	False	75261486	75262043	3
2.9773397	6.943315	3291	False	75721489	75721526	7
2.0594409	6.7884717	3292	False	75778959	75778974	7
0.0030299814	2.4196084	3293	False	75778991	75779036	1
1.730434	0.9698553	3294	False	75779611	75779868	3
1.8958932	0.10186197	3295	False	75785013	75785282	3
3.2136393	6.2215047	3296	False	75877875	75877961	7
2.9473047	7.4352307	3297	False	75877981	75877999	7
3.2396476	6.420665	3298	False	75878071	75878127	7
1.5727061	2.7281148	3299	False	75904932	75905023	1
6.157528	6.915343	3300	False	75905174	75905269	5
0.21595214	5.148748	3301	False	76027217	76027251	0
-0.06630138	3.7901027	3302	False	76027291	76027368	0
-1.4606407	4.4523897	3303	False	76072311	76072325	0
2.5012763	0.59016335	3304	False	76072414	76072713	3
-0.5539427	3.6070552	3305	False	76072727	76072753	0
2.878425	3.7131164	3306	False	76103797	76103823	6
2.8125365	3.6700742	3307	False	76103839	76103867	6
-0.28715435	2.7897182	3308	False	76103926	76103979	1
2.7819102	7.6334147	3309	False	76121275	76121352	7
-3.82927	5.5817933	3310	False	76353675	76353687	2
2.2257817	-0.2532002	3311	False	76353706	76354162	3
-4.22315	6.971055	3312	False	76501399	76501413	2
2.212742	1.0929983	3313	False	76557562	76557896	3
-1.1100572	5.3138275	3314	False	76736412	76736429	0
-0.7315853	3.933203	3315	False	76736440	76736477	0
-0.12869334	2.578322	3316	False	76736869	76736907	1
0.27692392	2.226484	3317	False	76736957	76737011	1
1.8921558	0.7570657	3318	False	76737129	76737489	3
2.878066	0.7183303	3319	False	77088568	77088812	3
-3.8441133	6.100388	3320	False	77958361	77958391	2
-0.1613048	1.3793098	3321	False	78128570	78128675	1
-0.532841	2.0575647	3322	False	78128690	78128778	1
1.6687756	3.0416868	3323	False	78214091	78214233	1
0.44508734	1.1895869	3324	False	78359794	78359936	1
-4.3211007	4.950518	3325	False	78359950	78359990	2
1.0527799	1.3851583	3326	False	78360002	78360301	1
0.4443981	6.1981373	3327	False	78360419	78360455	0
2.1010249	3.0998192	3328	False	78378624	78378677	1
1.4059988	6.836736	3329	False	78840827	78840849	4
0.677647	5.1429753	3330	False	80036480	80036496	0
1.3438406	3.0267549	3331	False	80036581	80036664	1
2.1342168	2.7127185	3332	False	80147110	80147212	1
2.2879162	0.25441584	3333	False	80415262	80415454	3
1.7942289	3.181081	3334	False	80454719	80454764	1
1.7515737	4.3757625	3335	False	80454888	80454904	1
2.5618958	-0.020099778	3336	False	80544694	80544977	3
0.8666452	0.7415437	3337	False	80991684	80991987	1
1.5812263	1.3975798	3338	False	81035108	81035313	1
1.5581629	1.4664047	3339	False	81512629	81512837	1
1.505945	3.2611709	3340	False	81552356	81552426	1
2.5942712	0.6664646	3341	False	81636984	81637261	3
1.7664002	3.107526	3342	False	81683732	81683825	1
-0.9130406	3.2270823	3343	False	81684091	81684127	0
-1.1618227	3.5890887	3344	False	81703175	81703196	0
2.6424992	0.58596814	3345	False	81703218	81703554	3
0.3864972	6.1637273	3346	False	81711808	81711839	0
3.8486557	4.227978	3347	False	81712276	81712290	6
0.58287495	1.6355696	3348	False	81860444	81860543	1
1.893702	4.5307784	3349	False	81977484	81977505	1
1.8275278	3.993228	3350	False	81977541	81977584	1
4.4174185	8.047334	3351	False	82030761	82030776	5
0.76410437	4.8895755	3352	False	82030844	82030868	0
0.8675856	6.105863	3353	False	82031283	82031295	0
3.314631	6.069068	3354	False	82037391	82037456	7
2.4348056	0.30181786	3355	False	82065766	82066000	3
1.2282016	1.5485971	3356	False	82212806	82212975	1
1.7604239	0.19710441	3357	False	82418466	82418708	3
0.925297	1.7115595	3358	False	82458285	82458348	1
6.961914	2.3573127	3359	False	82494496	82494946	9
0.046457384	7.6678486	3360	False	82592972	82593032	4
0.091685295	7.841697	3361	False	82593259	82593290	4
2.55828	0.7194239	3362	False	82648296	82648649	3
1.8363209	4.4971275	3363	False	82716741	82716758	1
-0.52867174	4.6634536	3364	False	82751931	82751947	0
-0.564148	1.1845064	3365	False	83050934	83051187	1
2.3340418	1.036123	3366	False	267930	268207	3
0.95688856	0.5763924	3367	False	712411	712627	1
1.978525	1.2726583	3368	False	3247722	3247895	3
-1.2801983	3.5737681	3369	False	3261750	3261773	0
1.6635439	0.5280028	3370	False	3261813	3262010	3
1.4331849	1.5424942	3371	False	3262072	3262239	1
0.22997016	4.830871	3372	False	3624256	3624374	0
6.297835	6.6126904	3373	False	3771396	3771656	5
-3.0918047	6.95874	3374	False	4510741	4510975	2
-3.3099475	7.0478816	3375	False	4510997	4511073	2
-0.90850353	6.1345406	3376	False	5295999	5296012	0
2.8816552	2.3216622	3377	False	5296023	5296365	3
2.8304322	2.7179294	3378	False	5296444	5296551	3
2.8599048	2.3631063	3379	False	6729291	6729505	3
-0.13056295	7.359223	3380	False	6729518	6729530	4
-4.536888	6.7756805	3381	False	6729564	6729590	2
4.187368	8.213325	3382	False	7568607	7568633	5
3.7732565	6.2993307	3383	False	8609344	8609366	7
3.7495732	6.1008034	3384	False	8609386	8609426	7
1.6341913	2.9015398	3385	False	9136467	9136616	1
-3.5070724	5.322984	3386	False	9334855	9334868	2
0.3619218	1.7571055	3387	False	9914998	9915110	1
-0.6513553	6.8123837	3388	False	9915121	9915133	0
-0.57479924	1.3896685	3389	False	11689035	11689275	1
2.4953337	1.60685	3390	False	11851243	11851432	3
6.1316423	7.218012	3391	False	12039095	12039144	5
6.1177225	7.2069616	3392	False	12039162	12039208	5
-0.22755374	4.478515	3393	False	12308814	12308846	0
0.6462325	1.120237	3394	False	12407916	12408066	1
-0.30752054	2.3893352	3395	False	12420284	12420339	1
1.0067832	1.4678613	3396	False	12702665	12702781	1
3.3885493	4.1703863	3397	False	12948445	12948468	6
2.9885614	0.3152763	3398	False	21612161	21612521	3
